0.01  19.96  0.05   # D_min      D_max       D_step
0.00   1.00  0.05   # delta_min  delta_max   delta_step
400 21              # n_D  n_delta
  -0.0050058652   -0.0049736352   -0.0048778448   -0.0047211312   -0.0045079296   -0.0042450472   -0.0039404997   -0.0036045285   -0.0032490886   -0.0028870673   -0.0025318190   -0.0021963954   -0.0018923167   -0.0016285821   -0.0014105970   -0.0012394719   -0.0011119316   -0.0010204574   -0.0009546190   -0.0009030688   -0.0008567777
  -0.0048812710   -0.0048505947   -0.0047593295   -0.0046097312   -0.0044062051   -0.0041542171   -0.0038614570   -0.0035374532   -0.0031932684   -0.0028412024   -0.0024941586   -0.0021649024   -0.0018649313   -0.0016033824   -0.0013859816   -0.0012144064   -0.0010858622   -0.0009931987   -0.0009262939   -0.0008742286   -0.0008276891
  -0.0047491455   -0.0046796909   -0.0046332355   -0.0044910860   -0.0042970909   -0.0040563164   -0.0037757253   -0.0034640633   -0.0031316509   -0.0027900888   -0.0024518576   -0.0021294824   -0.0018343200   -0.0015756506   -0.0013595849   -0.0011881274   -0.0010590329   -0.0009655948   -0.0008980917   -0.0008456151   -0.0007990427
  -0.0046110636   -0.0045835140   -0.0045014403   -0.0043667521   -0.0041823251   -0.0039528211   -0.0036845724   -0.0033854934   -0.0030651825   -0.0027346436   -0.0024058590   -0.0020909333   -0.0018011776   -0.0015459779   -0.0013317449   -0.0011609168   -0.0010317030   -0.0009377786   -0.0008699656   -0.0008173987   -0.0007712275
  -0.0044688220   -0.0044429543   -0.0043654557   -0.0042379731   -0.0040631764   -0.0038450722   -0.0035892558   -0.0033029290   -0.0029949805   -0.0026757938   -0.0023568140   -0.0020498182   -0.0017659673   -0.0015147535   -0.0013028342   -0.0011330614   -0.0010040445   -0.0009101352   -0.0008421663   -0.0007897016   -0.0007435900
  -0.0043238601   -0.0042993993   -0.0042264151   -0.0041061716   -0.0039409063   -0.0037341317   -0.0034907289   -0.0032172277   -0.0029217987   -0.0026142104   -0.0023053608   -0.0020066534   -0.0017291275   -0.0014823359   -0.0012731364   -0.0011047978   -0.0009763471   -0.0008826120   -0.0008147713   -0.0007627789   -0.0007169198
  -0.0041769934   -0.0041540351   -0.0040854832   -0.0039723798   -0.0038165495   -0.0036209642   -0.0033899062   -0.0031292051   -0.0028463745   -0.0025505260   -0.0022520259   -0.0019619299   -0.0016910871   -0.0014490413   -0.0012429225   -0.0010763104   -0.0009488035   -0.0008554195   -0.0007878927   -0.0007360258   -0.0006909783
  -0.0040293949   -0.0040079121   -0.0039437013   -0.0038375562   -0.0036909835   -0.0035064001   -0.0032875543   -0.0030395758   -0.0027693369   -0.0024852938   -0.0021973134   -0.0019160374   -0.0016521352   -0.0014151458   -0.0012123938   -0.0010477836   -0.0009213867   -0.0008286241   -0.0007617665   -0.0007102236   -0.0006658125
  -0.0038819170   -0.0038618665   -0.0038018834   -0.0037025310   -0.0035649837   -0.0033912314   -0.0031843623   -0.0029489696   -0.0026912229   -0.0024190144   -0.0021416233   -0.0018693389   -0.0016125692   -0.0013808755   -0.0011816850   -0.0010194294   -0.0008943040   -0.0008023398   -0.0007358104   -0.0006851305   -0.0006414347
  -0.0037353228   -0.0037166550   -0.0036607601   -0.0035680257   -0.0034392634   -0.0032760438   -0.0030809206   -0.0028579042   -0.0026125448   -0.0023520920   -0.0020853182   -0.0018221071   -0.0015726433   -0.0013464319   -0.0011510405   -0.0009912620   -0.0008676508   -0.0007767879   -0.0007107650   -0.0006607592   -0.0006178561
  -0.0035902702   -0.0035729461   -0.0035210005   -0.0034346399   -0.0033144045   -0.0031614162   -0.0029777637   -0.0027668780   -0.0025337031   -0.0022848916   -0.0020287153   -0.0017746170   -0.0015325584   -0.0013119799   -0.0011206095   -0.0009634154   -0.0008414280   -0.0007513832   -0.0006864007   -0.0006371544   -0.0005950827
  -0.0034472836   -0.0034312400   -0.0033830991   -0.0033029006   -0.0031908777   -0.0030478064   -0.0028753218   -0.0026762730   -0.0024550459   -0.0022177274   -0.0019720670   -0.0017270944   -0.0014925021   -0.0012775900   -0.0010904171   -0.0009359997   -0.0008159500   -0.0007268583   -0.0006627208   -0.0006143050   -0.0005731053
  -0.0033068739   -0.0032920623   -0.0032475633   -0.0031732532   -0.0030691463   -0.0029356503   -0.0027739652   -0.0025864366   -0.0023768922   -0.0021508841   -0.0019156101   -0.0016797159   -0.0014526261   -0.0012435908   -0.0010606027   -0.0009090273   -0.0007905960   -0.0007029809   -0.0006397676   -0.0005922224   -0.0005519160
  -0.0031693784   -0.0031557412   -0.0031147231   -0.0030460662   -0.0029495461   -0.0028252646   -0.0026740163   -0.0024976592   -0.0022995018   -0.0020845591   -0.0018595375   -0.0016326529   -0.0014129787   -0.0012098622   -0.0010311932   -0.0008827764   -0.0007660769   -0.0006797550   -0.0006175480   -0.0005708962   -0.0005314999
  -0.0030351262   -0.0030226075   -0.0029849053   -0.0029216373   -0.0028323873   -0.0027169479   -0.0025757423   -0.0024101858   -0.0022230962   -0.0020189712   -0.0018040145   -0.0015860390   -0.0013738822   -0.0011766174   -0.0010022747   -0.0008566475   -0.0007421950   -0.0006572211   -0.0005960342   -0.0005503172   -0.0005118115
  -0.0029043730   -0.0028929161   -0.0028583662   -0.0028002308   -0.0027178995   -0.0026109204   -0.0024793602   -0.0023242307   -0.0021478854   -0.0019542756   -0.0017491840   -0.0015399334   -0.0013352186   -0.0011438327   -0.0009741149   -0.0008313535   -0.0007189585   -0.0006353726   -0.0005752473   -0.0005304733   -0.0004929063
  -0.0027773096   -0.0027668607   -0.0027352921   -0.0026820243   -0.0026062825   -0.0025073730   -0.0023850598   -0.0022399611   -0.0020739851   -0.0018906187   -0.0016951586   -0.0014945282   -0.0012971800   -0.0011116490   -0.0009460649   -0.0008066674   -0.0006963407   -0.0006142136   -0.0005551700   -0.0005113176   -0.0004747604
  -0.0026541002   -0.0026445969   -0.0026158467   -0.0025671854   -0.0024976944   -0.0024064722   -0.0022929906   -0.0021575325   -0.0020015429   -0.0018281049   -0.0016419909   -0.0014499432   -0.0012597655   -0.0010802639   -0.0009188848   -0.0007825908   -0.0006744095   -0.0005937371   -0.0005357917   -0.0004929029   -0.0004572759
  -0.0025348405   -0.0025262299   -0.0025001362   -0.0024558173   -0.0023922504   -0.0023083260   -0.0022032787   -0.0020770236   -0.0019306694   -0.0017668360   -0.0015898510   -0.0014061081   -0.0012230426   -0.0010490689   -0.0008923150   -0.0007591616   -0.0006420871   -0.0005739364   -0.0005170648   -0.0004752182   -0.0004404719
  -0.0024195982   -0.0024118332   -0.0023882333   -0.0023480143   -0.0022900276   -0.0022130369   -0.0021159898   -0.0019985465   -0.0018614434   -0.0017068250   -0.0015388427   -0.0013631336   -0.0011872743   -0.0010188058   -0.0008663888   -0.0007363743   -0.0006325074   -0.0005548000   -0.0004990473   -0.0004581568   -0.0004243301
  -0.0023084374   -0.0023014507   -0.0022801930   -0.0022438377   -0.0021911107   -0.0021206389   -0.0020312015   -0.0019221672   -0.0017939293   -0.0016482543   -0.0014888580   -0.0013210393   -0.0011518232   -0.0009891996   -0.0008411126   -0.0007142436   -0.0006125542   -0.0005362863   -0.0004817126   -0.0004417440   -0.0004088301
  -0.0022013578   -0.0021951046   -0.0021760337   -0.0021432670   -0.0020954976   -0.0020311904   -0.0019489601   -0.0018479325   -0.0017281187   -0.0015911530   -0.0014400412   -0.0012801392   -0.0011173844   -0.0009603089   -0.0008164988   -0.0006927375   -0.0005932185   -0.0005184473   -0.0004649902   -0.0004259631   -0.0003939204
  -0.0020983445   -0.0020927741   -0.0020757447   -0.0020463427   -0.0020032012   -0.0019446936   -0.0018692790   -0.0017758126   -0.0016642303   -0.0015354410   -0.0013924042   -0.0012397201   -0.0010837838   -0.0009321116   -0.0007925401   -0.0006718778   -0.0005744777   -0.0005012637   -0.0004488749   -0.0004107933   -0.0003796765
  -0.0019993633   -0.0019944273   -0.0019792974   -0.0019530434   -0.0019142419   -0.0018611877   -0.0017921491   -0.0017059357   -0.0016020687   -0.0014803415   -0.0013462032   -0.0012005173   -0.0010509784   -0.0009046414   -0.0007692428   -0.0006516422   -0.0005563902   -0.0004846607   -0.0004333643   -0.0003961811   -0.0003659599
  -0.0019043661   -0.0019000200   -0.0018866550   -0.0018633243   -0.0018285744   -0.0017805746   -0.0017176560   -0.0016383162   -0.0015417669   -0.0014285201   -0.0013007351   -0.0011622723   -0.0010190008   -0.0008778862   -0.0007465945   -0.0006320295   -0.0005389362   -0.0004686410   -0.0004184381   -0.0003822133   -0.0003527838
